SMILES,Caco2_logPapp,Half_Life_hours,hERG_Toxicity_Prob
O=C(OCC1CCCN(C(=O)c2ccccc2)C1)c1cscn1,-5.238590552386014,1.905030578491774,0.7734589110254391
CC1CC(=O)NC(=O)N1Cc1ccccc1,-5.02774429139327,4.374756931957659,0.23060166071730348
CC(=O)N1CC[C@H](c2nc3cc(F)ccc3o2)C1,-4.436643853658081,6.673964281877837,0.9236198298946214
O=C1c2ccccc2NC(c2ccc(-c3ccc(Br)cc3)o2)N1O,-4.724213711233211,7.140689112115703,0.3013081688368328
COc1cccc2c1CCN(CCCc1c[nH]c3ccc(Br)cc13)C2,-4.824079726286035,5.136104655544809,0.9977064798482014
Cc1cc(-c2cnn3c(NCC4CC4)cc(N[C@@H]4CCCC[C@H]4O)nc23)ccc1C(=O)NC1CC1,-5.380170957540165,10.456430036761173,0.7292935098330326
Cc1ccc(C(=O)NCc2cn(C)nn2)cc1S(=O)(=O)Nc1ccc(-c2ccno2)cc1,-5.527588602358354,5.110566436777897,0.384706060191399
CNC(=O)c1cc(S(=O)(=O)NC2CCCCCC2)ccc1C,-5.052027807243117,4.641799879570482,0.10869681817664574
Cc1oc(-c2ccccc2)cc1C(=O)NCC(=O)NC(C(=O)O)C(C)C,-5.6371398955728305,2.084243056795471,0.3217040425464864
CC(C)CN(C(=O)COc1ccc(C(N)=O)cc1)C1CCN(C)CC1,-5.871193635943913,10.266997301770662,0.9202325963109107
CC(C)c1csc(C2CCCN(C(=O)c3ccc(=O)n(C)n3)C2)n1,-4.768419573323295,5.105418079829622,0.8179630352300775
Cc1[nH]c2ccccc2c1C(=O)COC(=O)c1ccc([N+](=O)[O-])s1,-4.97840721849363,1.8460805718764468,0.6075220886407376
CNCCCn1c2c(c3ccccc3c1=O)C(=O)c1ccccc1-2,-4.9048512413627225,31.240187482370985,0.9733413424735602
COc1cccc2c1-c1ccc(NS(C)(=O)=O)cc1C(c1ccc(Cl)cc1)O2,-4.979058306573922,26.813039698556356,0.8593306307798632
Cc1ccc(Nc2c(C#N)c(=O)n(C)c(=O)n2C)cc1F,-4.591056685603948,15.04142248436649,0.6410156061198077
CCCc1ccc(S(=O)(=O)Nc2ccc3c(c2)ncn3Cc2ccccc2)cc1,-4.867095773688814,7.039512536358254,0.4542587979364926
COc1ccc(-c2nc(-c3ccc(NC(=O)c4ccncc4)cc3)no2)cc1OC,-4.739312345692588,2.6935292681946494,0.6119306083155172
CCCCCCCCCCCCCCCC(=O)N(C)CC[N+](CC)(CC)Cc1ccccc1.[Br-],-4.6243258661948135,4.637446048936302,0.9895292959497257
O=C(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)NC1CCCC1,-5.535070696007523,1.0729259318196944,0.9900387698509124
COc1ccc(CN(C)CCCn2cnc3c(OCc4ccccc4)ncnc32)cc1OC,-5.095131546911238,2.6684292213807557,0.9993713888023974
CCOC1=CC2=C3c4ccc(OCC)cc4OCC3(O)CC2=CC1=O,-4.557444802806221,21.60264359265949,0.543794592166081
Cc1ccncc1C(=O)NC[C@H]1[C@H](C(=O)Nc2ccc(Br)cc2)[C@@H]2C=C[C@H]1C21CC1,-5.296630043077989,5.040922166176016,0.14081780981680872
CC1(O)CCc2c(C(=O)Nc3cnn(Cc4ccccc4)c3)n[nH]c2C1,-5.25306697449346,6.280143947360622,0.8851617042470512
CC(C)c1ccc(-c2cc(CN3CCOCC3)nn2-c2ccc(F)cc2)cc1,-4.538595476233021,11.777955065651028,0.9464570086328137
COc1ccc(CCNc2nc(-c3ncncc3F)cc(=O)n2C)cc1OC,-4.938039118035454,3.3513649243398294,0.9650695190277789
Cc1c(N2CCN(C)CC2)ccc2c3c(c(=O)oc12)CN(C(=O)c1ccc(NS(C)(=O)=O)c(Cl)c1)CC3,-5.164651981179449,22.206833208687787,0.7683318836668999
Cc1nc(CN2CCC(c3ccnn3CCO)CC2)oc1C,-5.054770603978932,2.741747564290445,0.9964466880698458
COC(=O)CCC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)c1c(O)c(=O)ccn1C,-5.595405658668801,2.2254561641271056,0.5172981184102675
O=C(/N=C/N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1)c1cnccn1,-5.087439801812019,6.788646752064677,0.24972494968962508
O=S(=O)(c1ccc(F)cc1)N(Cc1ccco1)Cc1cc2ccccc2nc1O,-4.862035489152171,5.70481701301064,0.769425522067342
COc1ccc(-c2cc(C(=O)N[C@@H]3CCN(C#N)C3)n[nH]2)cc1,-4.93463854905485,7.843851666533231,0.9748025564783629
CC(C)(C)c1ccc(CCC(=S)NCc2ccc(NS(C)(=O)=O)c(C(=O)O)c2)cc1,-5.301531510883003,2.447854090221997,0.06405341024399983
CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1)C(=O)O,-5.08908582186461,2.2488741111017854,0.547856223742238
CCOC(=O)CC1C(=O)NCCN1C(=O)c1sc2ccccc2c1Cl,-4.821654101339049,4.962119167927249,0.9950466199815075
CC(C)Oc1ccc(-c2cc(O)nc(O)n2)cc1,-4.513853751761241,4.245925895956886,0.5352844957328213
O=C1N(Cc2ccc(Cl)cc2Cl)c2cccn2S(=O)(=O)N1Cc1ccccc1,-4.540759927836419,7.622934863377941,0.528532085113806
Cn1cnnc1SCC(=O)Nc1ccccc1,-5.178202683372835,3.923624745731153,0.24803926954669211
Cc1noc(NS(=O)(=O)c2ccc(NC(=O)C(C)C)cc2)c1C,-4.913425257931653,8.828806475280926,0.028896510864234004
O=C(Nc1cccc(C(F)(F)F)c1)c1ccccc1O,-4.931631793041017,8.654441220986163,0.7995472704881906
Cc1cc(C)c2c(c1)C1(CCO2)NC(=O)NC1=O,-5.017945827922566,10.926576646535354,0.1776399016107081
CCN(CC)c1ccc(C(=O)NO)cc1,-4.772470951110428,2.7565712852008244,0.12279766214164842
COc1cc(-c2cc(-c3ccccc3)on2)ccc1OCC(=O)O,-5.419794297073793,1.102867372689219,0.8272415034428127
C=CCn1c(COc2ccc(Cl)cc2)nnc1SCC(=O)Nc1ccc(S(N)(=O)=O)cc1,-6.065388808464277,22.151734530558315,0.09572691982244887
COC(=O)CCn1c(=O)cc(Cl)[s+]1[O-],-4.7347591910484335,0.9355017338967597,0.12477877675875942
c1ccc(NC2=NCCN2CC2CCCCC2)cc1,-5.570132322756592,13.19562584314903,0.8742606834030471
Cc1ccccc1N1CCN(c2nc(N(C)C)nc3c2CCNC3)CC1,-4.460738990944443,2.717159094365507,0.9899474118209552
COc1ccc(NC(=S)N(CCc2ccc(OC)c(OC)c2)Cc2ccccn2)cc1,-4.948286487649979,4.7110882459281695,0.9988950100450956
CC1(C)CC(=O)c2c3c(n(-c4ccc(C(N)=O)c(N[C@H]5CCOC5)c4)c2C1)CCCC3,-4.763592815190936,6.728134159214456,0.3927512364939436
CCCC(CCC)C(=O)O/N=C(\Cn1cncn1)c1ccc2ccccc2c1,-4.630073287794452,4.458827209706165,0.9040244273321993
Cc1cn2c(n1)[C@H](NC(=O)N1CCC(n3c(=O)[nH]c4ncccc43)CC1)CC[C@@H](c1cccc(F)c1F)C2,-5.140742425779671,2.4375316544076466,0.9434860634105369
COc1ccc(CCNc2c(C)c(C)nc3ncnn23)cc1,-4.8985993117741895,3.032018502581177,0.6650293107834638
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1cc(OC)c(OC)c(OC)c1,-5.1209280868741995,4.440175246435939,0.1327669331610059
COc1cc(-c2ccc3ncc(-c4ccc(F)c(Cl)c4)n3n2)cc(OC)c1OC,-4.398137792922753,8.205429125163686,0.7527464436075817
Cc1ccc(S(=O)(=O)N2CCN(c3ncnc4ccccc34)CC2)cc1,-5.027213445885429,8.112816403997408,0.24186975139959277
CCC[C@@](C)(CO)NC(=O)c1cc(OCC2CC2)c(Cl)cn1,-4.755228961783968,12.61703499468264,0.659969175285977
O=[N+]([O-])c1ccc(Nc2ccccc2-c2ccccc2)cc1O,-5.143333786229999,14.137525060801353,0.1016959594926724
COc1ccc2c(c1CN1CCNCC1)O/C(=C\c1n[nH]c3ncccc13)C2=O,-5.269815593549384,7.674217612314474,0.9794571644775034
O=C(COC(=O)c1ccncc1)Nc1cccc(Cl)c1,-4.8389760417310415,1.8896565472472016,0.4186041745912831
CC(NC(=O)c1cc2cccc(N3CCN(CCc4ccccn4)CC3)c2o1)c1ccnn1C,-5.499315796601252,2.9625192822689934,0.9539058792990894
CCOC(=O)c1nc(COc2ccc(CC(N)=O)cc2)no1,-4.978027798057916,2.4810912481027776,0.34277935751382144
CCOc1ccc(S(=O)(=O)NCCN)cc1-c1nnc2c(n1)c(C)nn2C,-4.978181689359537,5.947108495080138,0.26906922506494185
COc1cccc(C(=O)NCc2ccccc2S(=O)(=O)N(C)CCO)c1,-5.127593138680212,2.1996731607305495,0.9696345222092262
NS(=O)(=O)c1ccc(Nc2ncccc2[N+](=O)[O-])cc1,-5.034690588228623,6.568695326630356,0.12783548838476977
COc1ccccc1C(=O)NC(C)CC(=O)O,-5.4710145080316,1.7956101278910057,0.3427179066306843
CN(c1nc2ccccc2c(=O)o1)S(=O)(=O)c1ccc(N)cc1,-4.85895255159811,4.505627747208251,0.17270081106083499
COc1ccccc1CC1(C)NC(=O)N(CC(=O)Nc2cc(C)on2)C1=O,-5.231520944924575,6.874734189831693,0.6806231175490821
COc1ccc(S(=O)(=O)N2Cc3cc(NC(=O)[C@H](N)Cc4ccccc4)ccc3C[C@@H]2C(=O)NO)cc1,-5.883008954302006,5.394551668280334,0.19452860734199492
S=C(c1ccc(Br)cc1)N1CCOCC1,-4.420730592655255,3.95552648757511,0.4206660861557923
COc1cccc(CN(C)C(=O)C2CCN(S(=O)(=O)c3cccs3)CC2)c1OC,-5.042749838929851,4.343501898964738,0.991785014939453
CN(C)C(=O)[C@H](Cc1ccccc1)NC(=O)c1cc2sc(Br)c(Br)c2[nH]1,-4.919959895490276,1.0228224973923472,0.727192414427109
CCOC(CNC(=O)c1ccc(N2CCc3ccccc32)c([N+](=O)[O-])c1)OCC,-4.836974208725695,5.609556493792248,0.40599502921716635
COc1ccc2cc(C(=O)C3CCCN(C(=O)c4cc5nc(C)cc(C)n5n4)C3)ccc2c1,-4.763426339143683,6.598549219750727,0.9695708378062866
Cc1cccc(C(=O)n2ccc3cccnc32)c1,-4.667366907064015,1.0273427024438633,0.23962782301359625
Cc1cc(C)nc(S/C=C/C(=O)c2ccccc2F)n1,-4.563842093900365,2.4300993699425866,0.23378752235206596
NC(=S)N/N=C(\c1cc(Br)cc(C(=O)c2ccccc2F)c1)c1ccccc1F,-4.689760908876252,6.013427378699684,0.163089132362767
Cc1cc(NC(=O)C2CCN(S(=O)(=O)c3ccc(Br)s3)CC2)ccc1Br,-5.033431231990752,7.771784396929768,0.8832099169491965
O=C(c1ccccc1)N1c2ncnn2C2(CCCCC2)[C@@H]2CCCC[C@@H]21,-5.260234133032366,5.288878025061722,0.24120704709054946
Cc1ccccc1OCCCON1C(=N)N=C(N)NC1(C)C,-5.264774042458359,6.932924743847009,0.8385785623539012
Cc1cccc(OCCSCCn2nc3ccccn3c2=O)c1,-4.771727981056149,3.66144482725461,0.8160645053259893
CN(Cc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1ccc2c3c(ccc(Cl)c13)C(=O)N2,-5.157087479883481,10.510212732171123,0.38210017150411807
CC(C)n1c(=O)c(C(=O)NCc2ccc(F)cc2)c(O)c2ncsc21,-4.98361716626532,4.512854978284501,0.2059251127736539
CN1CCC(n2cc(-c3ccc4c(c3)Cc3c[nH]nc3-4)c(-c3ccncc3)n2)CC1,-4.691439133025019,6.941875972719261,0.988563606133458
C=C(C)[C@H](O)[C@H](OC(=O)CC(C)C)c1c(OC)ccc2ccc(=O)oc12,-4.997324840879569,2.442841767449668,0.5083296726109335
COc1cccc(CN(C)C(=O)c2cc3cc(OC)ccc3s2)c1,-4.699453784989649,1.6909604395671636,0.8014773029349379
Cc1cc2cccc3c2c(c1O)C(=O)c1c(O)cccc1-3,-4.874631366734961,18.819664922992757,0.32273286501228876
CC(C)(C)CC(=O)C[C@H]1CC(c2ccc(O)c(F)c2)=NO1,-4.99073792715314,14.287022867999335,0.4735464792335961
O=C(N[C@@H]1CCCc2ccccc21)c1cccc(Cl)c1O,-4.841971638060444,5.532783022144835,0.8969349703107713
O[C@H]1[C@H](O)CO[C@@H](n2cc(Cc3ccccc3)c3cc(F)c(Cl)cc32)[C@@H]1O,-5.45805268486356,7.271573861207858,0.9508370586825622
COc1cccc(C2CC(=O)Nc3cc(OC)c(OC)c(OC)c32)c1OC(C)C,-4.753963924408507,10.027524866655273,0.7195436675822152
COc1cccc(CC2c3cc(OC)c(OC)cc3CCN2CC(=O)NCc2ccccc2)c1,-5.377423817795661,4.405887147007275,0.9904234928238126
COc1cccc(NC(=O)CSc2nnc(CNC(=O)c3ccco3)n2C)c1,-5.356217728745868,5.571870328188054,0.7788354950443105
CCOc1ccc(CCn2c3c(c(=O)[nH]c2=O)C(NC(=O)c2ccccc2)(C(F)(F)F)C(=O)N3)cc1OCC,-5.015195000135158,2.161001269659186,0.3091192390530074
COc1ccc(-c2csc3c2c(N)nc(=O)n3CCN(C)C)cc1,-4.949848686452375,12.474040878632334,0.9783364618944013
COc1ccc(-c2cc(C(=O)NC(C(=O)NCCCCCCO)C(C)C)c3ccccc3n2)cc1C,-5.245829443527593,4.5096013052320645,0.8706593771262449
NS(=O)(=O)c1ccc(S(=O)(=O)c2ccccc2)cc1,-4.705856035298958,7.293518387113829,0.06774855756947647
COCCC1(CNC(=O)Nc2ccc(-n3nccn3)cc2)CCC1,-5.363481354831773,3.032075178763043,0.35293995651623095
O=C1CN(CCCCCN2CCc3ccccc3C2)c2ccc([N+](=O)[O-])cc2N1,-4.9866056649768264,10.13331297206475,0.7759435097894687
COc1ccc(NC(=O)N2CC3(CCN(C(=O)c4cccc(F)c4)CC3)C2)cc1,-5.017612471385476,4.184845648245062,0.8900959021534373
Cn1ncc2c(Nc3ccc4ccccc4c3)ncnc21,-4.678782086462726,12.366994669519764,0.6170966061679555
OC(C#CCN1CCCC1)(c1ccccc1)c1ccccc1,-5.352425908517976,17.902136705981682,0.9469035504764234
Cc1cccc2c(CCNS(=O)(=O)C3CCOC3)c[nH]c12,-5.239079837369048,8.652033811989071,0.7638882174101925
COc1cc(/C=N/NC(=O)CCn2cc(C)c3c(C)cccc32)ccc1OCc1ccccn1,-5.236050674619833,1.1468637803045238,0.9373318813319008
NS(=O)(=O)c1ccc(CCNC(=S)S)cc1,-5.721524496793487,4.6562618272173,0.05826824451951078
Cc1cc(O)nc2c1c(-c1ccccc1)nn2C,-4.617080049964881,3.377737326103985,0.8000203970242409
Nc1cc(-c2ccc(Br)cc2)nc2cc(-c3ccccc3)nn12,-4.776073984834311,5.90838523160338,0.3847524599534181
Cc1ccc(C(=O)N2c3ccccc3N(Cc3ccccc3)C(=O)C2(C)C)cc1,-4.721283035035852,2.625143942124281,0.10083444513432402
COc1ccc(C2CN(C(C)c3nn4c(C5CCOCC5)ncc4c(=O)[nH]3)C2)cc1,-5.142593532908339,2.6103285957393814,0.7182278385768027
N#Cc1cc([N+](=O)[O-])ccc1NCCCn1ccnc1,-5.330406466156192,13.241299073282454,0.6036438340331767
O=C(Nc1nc2cc(C3(O)c4ccccc4C(=O)N3c3ccc(F)cc3)ccc2[nH]1)OCCN1CCCCC1,-4.90160100429454,5.904620978862089,0.998501348235943
COc1cccc(C(=O)N2CCC(c3nc4ccccc4s3)CC2)c1,-4.705444037605178,2.9064478832359972,0.9763079506407374
COc1cc2c(cc1OC)C[N+]1(Cc3ccccc3)CCCc3cc(OC)c(OC)cc3C1C2.[Br-],-4.81203239206894,4.314814005790633,0.9798519416242123
O=C(NCCNS(=O)(=O)Cc1ccccc1)C1CCC1,-5.592513937521137,2.1406214681529296,0.6173540783154393
COc1ccc(NC(=O)N2CCN(c3ccc(N4C[C@H](CNC(C)=O)OC4=O)cc3F)CC2)c(OC)c1,-4.939996267005471,8.437347920265438,0.9667385668394199
CC(=O)c1cn(CC(=O)N2[C@H](C(=O)N[C@H](C)c3cccc(Cl)c3F)C[C@H]3C[C@H]32)c2cnccc12,-5.235078678633462,12.14330170043895,0.6611332966453497
O=c1c(Cl)c(Cl)cnn1-c1ccccc1,-4.346022456634097,11.762628462509952,0.28173275947178994
O=S(=O)(c1cc(Cl)ccc1Cl)N1CCNCC1,-4.817354224565998,15.635222473239727,0.7381598108798255
CCOC(=O)C1=C(Nc2ccccc2)CC(C)(O)C(C(=O)OCC)C1c1ccc(Br)cc1,-5.2343845614995805,1.7593734786843844,0.3319000832925445
O/N=C(\NC1CCCCC1)c1cccc(F)c1,-4.806531302329815,4.799518520722421,0.950264311131021
O=C1c2ccccc2-n2c1nc1c(c2=O)CCCC1,-4.4095501865233215,8.375192578337504,0.24984722925267883
Cc1ccc(OCC(=O)N/N=C/c2ccccc2)c([N+](=O)[O-])c1,-5.217211060336797,1.4522515450664013,0.13639894390438775
CS(=O)(=O)c1ccc(-c2nn3c4c(cnc3c2-c2ccc(F)cc2)CSC4)cc1,-4.676596084444099,14.058400160518294,0.3850632642122223
C/C=C/COc1ccc(/C=C/C(C)=O)cc1OC,-4.697648864531615,1.309653841029002,0.7777601502978024
CCN(C(=O)CN1CCCc2ccccc21)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,-5.048566330379998,4.890235187858291,0.7626686255600764
CC(C)OC(=O)c1cc(N2C(=O)C3=C(CCCC3)C2=O)c(F)cc1Cl,-4.447164693220218,1.9529823695881072,0.7657320997039638
COc1ccc(-c2cc(-c3ccc(Cl)cc3)n[nH]2)cc1,-4.397035524158729,13.267488087557725,0.5370227111268131
COc1ccc(/C(=N/O)c2cccc(NS(=O)(=O)N(C)C)c2)c(OC)c1,-4.916402899112408,13.455491871151096,0.8076123974892064
COc1cc(/C=N/N2CCN(c3ccccc3)CC2)ccc1OC(C)=O,-4.720633494557024,3.1595065947539327,0.9520869676480239
C[C@@H](CC(=O)NC(=O)c1coc(/C=C/CCCCCCCCC(=O)O)cc1=O)C(=O)O,-5.794938027941425,1.1295581787989697,0.11546068246011405
O=C(c1ccc(NS(=O)(=O)c2ccc(F)c3cccnc23)c(F)c1)N1CCC(O)(c2cccc(F)c2F)CC1,-5.060800281507465,35.63307297244689,0.8187959903431433
CCOC(=O)c1c(O)nc(C)c(CC)c1Sc1cc(C)cc(C)c1,-4.799343026131415,2.495866437869601,0.13193986806724692
CCC(C)NC(=O)c1c(NC(=O)c2ccc(F)cc2F)nc2ccc(C)cn12,-4.784259481306472,3.7243703184872996,0.5701881421630821
CC1(c2ccc(F)cc2F)OC(C(=O)O)=CC1=O,-4.723451775337522,2.8897900365451137,0.05557090512558227
O=C(NCCCN1CCCC1=O)c1cn(-c2ccccc2)nc1-c1ccccc1,-5.421142960682543,12.559157904815006,0.9350870222144564
O=C(OCC(=O)N1CCCC1)c1cnc(Cl)c(Cl)c1,-5.12003519734558,1.1304758433867734,0.4363338755148316
CC(C)(C)c1ccc(C(=O)Nc2nnc3n2CCS3)cc1,-4.781983760056301,11.369094572383295,0.20806404113587987
O=C(c1ccc(C[S+]([O-])Cc2ccccc2Cl)o1)N1CCN(c2cccc(Cl)c2)CC1,-4.874522366656007,3.067831697246508,0.26015989828144315
CN(C)CCn1ccc2c1C(=O)c1cnccc1/C2=N/O,-4.754071509930846,15.93463562839816,0.993885965148917
COc1cc2cc(CO)nc(-c3ccnc(-n4nc(-c5cccnc5)c5ccccc5c4=O)c3)c2cc1OC.Cl,-4.656194049599533,4.69210386910685,0.984912102263464
COCCN1C(=O)c2ccc(C(=O)NCc3cccnc3)cc2C1=O,-5.033884787484644,8.48725780948681,0.5679201554510125
C/C=C/Cn1c(SCc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C,-5.1231858486033826,1.0854599623253263,0.7727994430540231
COc1ccc(OC)c(CCNC(=O)c2c(C)oc3ncn(CC(C)C)c(=O)c23)c1,-4.816000561696919,4.525533672268816,0.527253676948032
COc1ccc(CCC(=O)c2c(O)cc(OCCCP(=O)(O)O)cc2O)cc1O,-5.707544533313514,1.5956340384292946,0.9462461377259438
Cc1ccc(NC(=O)C(C)(C(F)(F)F)C(F)(F)F)cc1CN1CCOCC1,-4.76917032878078,17.18409360735703,0.6917521093032202
CCC(CC)(CNC(=O)C1CCN(Cc2cccc(OC)c2)CC1)c1ccc(F)cc1,-4.567360835915785,7.724895773893128,0.997097215323829
C[C@]12CC[C@H]3[C@@H](CNC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)NCc1ccccc1,-5.230559001331832,2.817796382418083,0.9674674052550726
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(O)CO)CC3,-5.150866450145221,18.60228333226203,0.35406244974740103
COc1ccc(-c2nc3cc(Cl)ccc3[nH]2)c(Cl)c1OC,-4.251456985976334,5.009559454998113,0.6968949340459869
O=C(NCC1CCCO1)c1ccc(/C=C/c2ccc(O)c(O)c2)cc1,-5.97969893161303,2.849563992259931,0.5294791806861833
CCc1c(C)c(C#N)c2nc3ccccc3n2c1N1CC[C@@H](N(C)C)C1,-4.665228401450277,5.91464433062378,0.9979587118824782
CCC(=O)N1CCc2cc(Br)cc(S(=O)(=O)N3CCC(C(=O)Nc4cccc(C)c4)CC3)c21,-4.855417155890882,9.58963638696934,0.8979321101405496
CCN(CC)CCNC(=O)c1cc(C(CC)(CC)c2ccc(OCS(C)(=O)=O)c(C)c2)cn1CC,-4.91539334644239,10.502160571411954,0.922444106499077
COc1ccc(C2C(C#N)=C(N)N(c3ccccc3)C3=C2C(=O)CCC3)cc1Cn1cc([N+](=O)[O-])cn1,-5.457641774698283,7.255873038806023,0.21669107819020764
Cn1nc(C(C)(C)C)cc1NC(=O)Nc1ccc(Nc2ccncc2)cc1,-4.576127173079969,15.177292194752136,0.0696276517966151
N[C@]1(C(=O)O)C[C@H](C(=O)O)N(Cc2ccc(Cl)cc2)C1,-5.57936348970648,8.420645635933672,0.0320372473354741
Nc1c(Cl)c(Cl)cc(Cl)c1Oc1ccccc1CC(=O)O,-4.9155475652558485,1.8562987476789747,0.3312714888014874
Cc1ccc(N(CCC#N)C(=O)CN2C(=O)NC(Cc3ccccc3)C2=O)cc1,-5.051273584184393,2.511576797133666,0.9671328859921879
Cc1c(C(=O)O)sc2nc(/C=C/c3cccc(O)c3)nc(O)c12,-4.991671267443343,1.5604125060917369,0.20469874245101535
Cc1ccc(C(=O)CNC(=O)c2ccc(Cl)c([N+](=O)[O-])c2)cc1,-5.209376969717617,2.31721083809673,0.06509031097245385
NC(=O)/C=C/C1=C(C(=O)O)N2C(=O)/C(=C/c3ccccn3)[C@H]2S(=O)(=O)C1,-5.403217033122201,2.3091220094085476,0.37317340546082084
NC(N)=N/C(N)=N/Cc1cccc(Cl)c1,-4.696168844747145,12.810359088772929,0.5460853838609344
Cc1cccc(NNS(=O)(=O)c2ccc(C#N)cc2)c1,-4.8323714739459565,6.70053434523749,0.14798857317327282
O=C1C(CN2CCCCC2)CCC1CN1CCCCC1,-5.068189987091429,3.989465761837213,0.07799029894270158
OC[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)nc(NC4CCCCC4)nc32)[C@H](O)[C@@H]1O,-5.841487138353707,3.1264363620614346,0.30653189521717433
CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(CSCc4ccccc4)=C(N)C3=O)N1C[C@@H]1N[C@@H]12,-5.673144632412407,2.6596092153105104,0.6640290501360661
Cn1ccnc1CCNC(=O)C1CCCN(Cc2cccc(F)c2)C1,-5.079396498398784,7.032780242396735,0.9620188297209131
O=C(C1CC1)N1CCc2cc(S(=O)(=O)NCCC3=CCCCC3)ccc21,-5.415448019563747,4.616020436319531,0.17362357189542862
Cc1onc(-c2ccccc2)c1COc1ccc(C(=O)NC2CCS(=O)(=O)CC2)cn1,-5.516273228537651,3.2394786864832734,0.6732852615706352
Cc1sc2ncn(CC(=O)N3CCN(c4ccc(F)cc4)CC3)c(=O)c2c1S(=O)(=O)N1CCOCC1,-4.848190277478597,6.17844713583246,0.9346359902041437
FC(F)(F)c1ccc2c(c1)CC1(CC2)CN=CN1,-4.514427544685352,21.504860527336362,0.9797798391636918
COc1ccc(C(=O)C2CC2c2ccc3c(c2)OCO3)cc1,-4.7137648192138055,4.972983532521283,0.366069252858259
Cc1c(O)c2c(c(C)c1CCO)[C@H](O)C(C)(C)[C@H]2SC[C@H](N)C(=O)O,-5.610333522973624,2.579241865369955,0.00848050605954941
O=c1nc(OCC2CCCO2)cc2n1CCc1cc(-c3ccc4ccccc4c3)ccc1-2,-4.513939761422089,7.497514488562107,0.6933334154601178
NNC(=O)C1=C(O)c2ccccc2S(=O)(=O)N1Cc1ccccc1,-5.348897323331636,8.077398522562637,0.08751582137814243
O=c1c2cn[nH]c2nc(SCCN2CCCC2)n1-c1ccccc1,-5.62104263354888,7.578160808397111,0.9557037265133834
O=C(CN1Cc2ccccc2OC(c2ccsc2)C1)NCc1ccc2c(c1)OCO2,-5.465787245793987,10.45987287107833,0.4354765358953537
COC(=O)[C@@]12CCCN1[C@H](c1ccc(-c3ccc(C(C)=O)cc3)c(OC)c1)[C@H]1C(=O)N(C)C(=O)[C@H]12,-5.016356439618809,8.62337019367038,0.5446958366970295
COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3c(F)cccn23)n1,-4.7107217431498345,3.846483728241707,0.9897310821750263
Nc1nc(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2Br)cc1Br,-5.7261372346521595,1.4465735695524284,0.18251016347639887
COc1ccc(CNC(=O)/C=C/C(=O)O)cc1,-4.93803216434478,2.3143758449405687,0.1987407788921931
O=C1OC2(CCN(c3nc4cc5c(cc4[nH]3)OCO5)CC2)c2ccccc21,-4.638002117158278,12.888385768244826,0.9444588294778163
COc1ccc2[nH]c(Cc3nc4ccc(C(=O)NC(CP(=O)(O)O)C(=O)O)cc4n3C)nc2c1,-5.494780319303365,3.5058013570854083,0.8871160765023716
Clc1ccc(-c2nnc(-c3ccncc3)o2)c(Cl)c1,-4.2317348686354075,14.441179219248811,0.5392642436638023
COc1ccc(C(C)=O)c(OS(=O)(=O)c2ccc(Cl)cc2)c1,-4.653633657246402,15.535696637477656,0.1268968354923228
COc1ccc(-c2ccc(C(=O)N(C)Cc3cccc(OC)c3)s2)cc1,-4.915106837473428,1.9752663409243165,0.6419312523672983
CCCCN(CCCC)C(=O)Nc1ccc([N+](=O)[O-])cc1Cl,-4.625422766006444,5.694383274175597,0.9657471780576886
CN(C)C(=O)N1CC[C@@H](c2ccc3ccccc3c2)[C@H](O)C1,-4.957236040761269,4.015228409595445,0.9799091940995133
C[C@]1(c2cc(NC(=O)c3ccccn3)ccc2F)N=C(N)OCC1(F)F,-4.715317443368677,14.7858800849494,0.17084274067844576
NC(=S)N/N=C1\CCN([N+](=O)[O-])c2ccccc21,-5.058905176912022,18.041728476682835,0.3713124159290545
COc1cccc(CNC(=O)c2cc(-c3nnn(C[C@H]4CC[C@H](C#N)CC4)n3)cc(C)n2)c1,-5.3522476400495655,2.546671702574861,0.9536128571299557
O=C(O)Cc1cccc2nc(-c3ccccc3F)cc(O)c12,-4.9474759926985525,5.499202698183564,0.5745142180317708
CN1Cc2c(C#Cc3ccccc3)ncn2-c2ccc(F)cc2C1=O,-4.494763817470471,8.191924514785008,0.4289331976568773
CCC[C@H](CN(O)C=O)C(=O)N1CCC[C@H]1c1nc2ccccc2[nH]1,-4.763348137057943,7.6188881089264635,0.9923245787575232
